"Region","Service","pubDate","TimeZone","TimeZoneOffset","PubDateConverted","StartTimeConverted","EndTimeConverted","IncidentMinutes","description"
"us-west-1","ec2","Tue,  1 Apr 2014 08:28:07 PDT","PDT","-7","01/04/2014 16:28:07",,,,"We are investigating connectivity issues for a small number of instances in a single availability zone in the US-WEST-1 region."
"us-west-1","ec2","Tue,  1 Apr 2014 09:23:13 PDT","PDT","-7","01/04/2014 17:23:13","01/04/2014 16:21:00","01/04/2014 17:10:00","49","Between 08:21 AM and 09:10 AM PDT a small number of instances were unavailable in a single Availability Zone in the US-WEST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","workspaces","Thu, 17 Apr 2014 17:58:51 PDT","PDT","-7","18/04/2014 01:58:51",,,,"We are investigating launch errors and connectivity issues affecting some WorkSpaces in the US-EAST-1 Region."
"us-east-1","workspaces","Thu, 17 Apr 2014 18:23:30 PDT","PDT","-7","18/04/2014 02:23:30",,,,"We can confirm that some customers launching new WorkSpaces and some customers connecting to existing WorkSpaces in the US-EAST-1 Region receive an error.  Most new launches and connections to existing WorkSpaces will succeed upon retry."
"us-east-1","workspaces","Thu, 17 Apr 2014 18:45:44 PDT","PDT","-7","18/04/2014 02:45:44",,,,"The issue causing launch errors and connectivity issues in the US-EAST-1 Region has been resolved.  The service has recovered and is operating normally."
"eu-west-1","ec2","Tue, 22 Apr 2014 16:08:19 PDT","PDT","-7","23/04/2014 00:08:19",,,,"We are investigating connectivity issues affecting some instances in a single Availability Zone in the EU-WEST-1 Region."
"eu-west-1","ec2","Tue, 22 Apr 2014 16:45:46 PDT","PDT","-7","23/04/2014 00:45:46",,,,"We continue to investigate connectivity issues affecting a small number of instances in a single Availability Zone in the EU-WEST-1 Region."
"eu-west-1","elb","Tue, 22 Apr 2014 16:54:22 PDT","PDT","-7","23/04/2014 00:54:22",,,,"We are investigating connectivity issues affecting a small number of load balancers in a single Availability Zone in the EU-WEST-1 Region."
"eu-west-1","rds","Tue, 22 Apr 2014 17:00:29 PDT","PDT","-7","23/04/2014 01:00:29",,,,"We are investigating connectivity issues to a small number of RDS instances in a single Availability Zone in the EU-WEST-1 Region."
"eu-west-1","redshift","Tue, 22 Apr 2014 17:06:59 PDT","PDT","-7","23/04/2014 01:06:59",,,,"We are investigating connectivity issues affecting a small number of Amazon Redshift clusters in a single Availability Zone in the EU-WEST-1 Region."
"eu-west-1","elasticache","Tue, 22 Apr 2014 17:10:36 PDT","PDT","-7","23/04/2014 01:10:36",,,,"We are investigating connectivity issues to a small number of ElastiCache nodes in a single Availability Zone in the EU-WEST-1 Region."
"eu-west-1","ec2","Tue, 22 Apr 2014 17:39:21 PDT","PDT","-7","23/04/2014 01:39:21",,,,"We have identified the root cause affecting connectivity for a small number of instances in a single Availability Zone in the EU-WEST-1 Region. We continue to work to restore connectivity for the affected instances."
"eu-west-1","elasticache","Tue, 22 Apr 2014 17:52:09 PDT","PDT","-7","23/04/2014 01:52:09",,,,"We have identified the root cause affecting connectivity for a small number of cache nodes in a single Availability Zone in the EU-WEST-1 Region. We continue to work to restore connectivity for the affected cache nodes."
"eu-west-1","rds","Tue, 22 Apr 2014 17:56:01 PDT","PDT","-7","23/04/2014 01:56:01",,,,"We have identified the root cause affecting connectivity for a small number of RDS instances in a single Availability Zone in the EU-WEST-1 Region. We continue to work to restore connectivity for the affected instances."
"eu-west-1","redshift","Tue, 22 Apr 2014 17:59:17 PDT","PDT","-7","23/04/2014 01:59:17",,,,"We have identified the root cause affecting connectivity for a small number of Amazon Redshift clusters in a single Availability Zone in the EU-WEST-1 Region. We continue to work to restore connectivity for the affected clusters."
"eu-west-1","elb","Tue, 22 Apr 2014 18:15:03 PDT","PDT","-7","23/04/2014 02:15:03","22/04/2014 23:07:00","23/04/2014 01:42:00","155","Between 3:07 PM and 5:42 PM PDT we experienced connectivity issues affecting some load balancers in a single Availability Zone in the EU-WEST-1 Region.  The issue has been resolved and the service is operating normally."
"eu-west-1","ec2","Tue, 22 Apr 2014 18:19:02 PDT","PDT","-7","23/04/2014 02:19:02","22/04/2014 23:07:00","23/04/2014 02:09:00","182","Between 3:07 PM and 6:09 PM PDT we experienced connectivity issues affecting some instances in a single Availability Zone in the EU-WEST-1 Region.  The issue has been resolved and the service is operating normally."
"eu-west-1","elasticache","Tue, 22 Apr 2014 18:24:57 PDT","PDT","-7","23/04/2014 02:24:57","22/04/2014 23:07:00","23/04/2014 02:09:00","182","Between 3:07 PM and 6:09 PM PDT a small number of ElastiCache cache nodes in a single Availability Zone in the EU-WEST-1 Region experienced connectivity issues. The issue is now resolved and the service is operating normally."
"eu-west-1","rds","Tue, 22 Apr 2014 18:28:25 PDT","PDT","-7","23/04/2014 02:28:25",,,,"Between 3:07 PM and 6:09pm PDT a small number of RDS instances in a single Availability Zone in the EU-WEST-1 Region experienced connectivity issues. The issue is now resolved and the service is operating normally."
"eu-west-1","redshift","Tue, 22 Apr 2014 18:30:43 PDT","PDT","-7","23/04/2014 02:30:43",,,,"Between 3:07 PM and 6:09pm PDT a small number of Amazon Redshift clusters in a single Availability Zone in the EU-WEST-1 Region experienced connectivity issues. The issue is now resolved and the service is operating normally."
"us-east-1","kinesis","Thu, 24 Apr 2014 18:45:47 PDT","PDT","-7","25/04/2014 02:45:47",,,,"We are investigating increased API error rates in the US-EAST-1 Region."
"us-east-1","kinesis","Thu, 24 Apr 2014 19:11:18 PDT","PDT","-7","25/04/2014 03:11:18",,,,"We are still investigating increased API error rates for PutRecord, GetRecords and GetShardIterator APIs in the US-EAST-1 Region."
"us-east-1","kinesis","Thu, 24 Apr 2014 19:36:34 PDT","PDT","-7","25/04/2014 03:36:34","25/04/2014 01:58:00","25/04/2014 03:20:00","82","Between 5:58 PM and 7:20 PM PDT we experienced increased error rates and latencies for the PutRecord, GetRecords and GetShardIterator APIs in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","workspaces","Wed, 30 Apr 2014 15:53:00 PDT","PDT","-7","30/04/2014 23:53:00",,,,"We are investigating increased error rates for connections to existing WorkSpaces in the US-EAST-1 Region."
"us-east-1","emr","Wed, 30 Apr 2014 16:08:49 PDT","PDT","-7","01/05/2014 00:08:49",,,,"We are investigating increased delays in provisioning EMR clusters in the US-EAST-1 Region."
"us-east-1","workspaces","Wed, 30 Apr 2014 16:25:37 PDT","PDT","-7","01/05/2014 00:25:37",,,,"We can confirm increased error rates for new WorkSpace launches and increased error rates for connections to existing WorkSpaces in the US-EAST-1 Region."
"us-east-1","ses","Wed, 30 Apr 2014 16:34:57 PDT","PDT","-7","01/05/2014 00:34:57",,,,"We are investigating delays with email delivery in the US-EAST-1 Region. "
"us-east-1","emr","Wed, 30 Apr 2014 16:43:04 PDT","PDT","-7","01/05/2014 00:43:04",,,,"We can confirm increased delays in provisioning EMR clusters in the US-EAST-1 Region."
"us-west-2","workspaces","Wed, 30 Apr 2014 16:55:28 PDT","PDT","-7","01/05/2014 00:55:28",,,,"We are investigating increased error rates for new WorkSpace launches and increased error rates for connections to existing WorkSpaces in the US-WEST-2 Region."
"us-east-1","workspaces","Wed, 30 Apr 2014 17:03:45 PDT","PDT","-7","01/05/2014 01:03:45",,,,"We are continuing to work to resolve the issues causing increased error rates for new WorkSpace launches and increased error rates for connections to existing WorkSpaces in the US-EAST-1 Region."
"us-east-1","emr","Wed, 30 Apr 2014 17:15:03 PDT","PDT","-7","01/05/2014 01:15:03",,,,"We are continuing to work to resolve the issues causing delays in provisioning EMR clusters in the US-EAST-1 Region.  All running EMR clusters are operating normally."
"us-west-2","ses","Wed, 30 Apr 2014 17:21:59 PDT","PDT","-7","01/05/2014 01:21:59",,,,"We are investigating delays in email delivery in the US-WEST-2 Region."
"us-east-1","ses","Wed, 30 Apr 2014 17:22:09 PDT","PDT","-7","01/05/2014 01:22:09",,,,"We can confirm delays in email delivery in the US-EAST-1 Region."
"us-west-2","workspaces","Wed, 30 Apr 2014 17:32:45 PDT","PDT","-7","01/05/2014 01:32:45","01/05/2014 00:32:00","01/05/2014 01:10:00","38","Between 4:32 PM and 5:10 PM PDT we experienced increased error rates for new WorkSpace launches and increased error rates for connections to existing WorkSpaces in the US-WEST-2 Region. The issue has been resolved and the service is operating normally."
,"route53","Wed, 30 Apr 2014 17:37:21 PDT","PDT","-7","01/05/2014 01:37:21",,,,"We are investigating slow propagation of DNS edits to the Route 53 DNS servers. This does not impact queries to existing DNS records."
"us-east-1","elb","Wed, 30 Apr 2014 17:47:18 PDT","PDT","-7","01/05/2014 01:47:18",,,,"We are investigating increased provisioning and scaling times for load balancers in the US-EAST-1 Region."
"us-east-1","workspaces","Wed, 30 Apr 2014 17:54:45 PDT","PDT","-7","01/05/2014 01:54:45","30/04/2014 23:14:00","01/05/2014 01:45:00","151","Between 3:14 PM and 5:45 PM PDT we experienced increased error rates for new WorkSpace launches and increased error rates for connections to existing WorkSpaces in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","emr","Wed, 30 Apr 2014 18:08:57 PDT","PDT","-7","01/05/2014 02:08:57","30/04/2014 23:40:00","01/05/2014 01:44:00","124","Between 3:40 PM and 5:44 PM PDT we experienced delays provisioning clusters in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
,"route53","Wed, 30 Apr 2014 18:14:03 PDT","PDT","-7","01/05/2014 02:14:03",,,,"We are continuing to work to resolve slow propagation of DNS edits to the Route 53 DNS servers. This does not impact queries to existing DNS records."
"us-west-2","ses","Wed, 30 Apr 2014 18:17:29 PDT","PDT","-7","01/05/2014 02:17:29",,,,"We have resolved the performance issue that delayed email in the US-WEST-2 Region. The service is operating normally."
"us-east-1","ses","Wed, 30 Apr 2014 18:18:03 PDT","PDT","-7","01/05/2014 02:18:03",,,,"We have identified the root cause of the performance issue that caused delayed email in the US-EAST-1 Region and are working toward recovery."
"us-east-1","elb","Wed, 30 Apr 2014 18:23:28 PDT","PDT","-7","01/05/2014 02:23:28","30/04/2014 23:40:00","01/05/2014 01:44:00","124","Between 3:40 PM and 5:44 PM PDT we experienced increased provisioning and scaling times for load balancers in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","ses","Wed, 30 Apr 2014 18:36:11 PDT","PDT","-7","01/05/2014 02:36:11",,,,"We have resolved the performance issue that delayed email in the US-EAST-1 Region. The service is operating normally."
,"route53","Wed, 30 Apr 2014 18:59:12 PDT","PDT","-7","01/05/2014 02:59:12","01/05/2014 01:25:00","01/05/2014 02:15:00","50","Between 5:25 PM and 6:15 PM PDT we experienced slow propagation of DNS edits to the Route 53 DNS servers. The issue has been resolved and the service is now operating normally. Queries to existing DNS records were not impacted during this time."
"us-east-1","redshift","Mon,  5 May 2014 10:52:35 PDT","PDT","-7","05/05/2014 18:52:35",,,,"We are investigating increased error rates and latencies for the Redshift DescribeEvents API call in the US-EAST-1 region."
"us-east-1","redshift","Mon,  5 May 2014 11:06:30 PDT","PDT","-7","05/05/2014 19:06:30","05/05/2014 17:22:00","05/05/2014 18:48:00","86","Between 9:22 AM and 10:48 AM PDT, Redshift experienced increased API error rates and latencies for the DescribeEvents API call in the US-EAST-1 region. The issue has been resolved and the service is operating normally."
"sa-east-1","elb","Thu,  8 May 2014 17:44:45 PDT","PDT","-7","09/05/2014 01:44:45",,,,"We are investigating increased error rates for the ELB APIs in the SA-EAST-1 Region."
"sa-east-1","elb","Thu,  8 May 2014 18:29:28 PDT","PDT","-7","09/05/2014 02:29:28",,,,"We can confirm increased error rates for the ELB APIs in the SA-EAST-1 Region and are working to resolve the issue. Connectivity to existing load balancers has not been affected by this issue."
